-0.0863549 0.893678
-0.798229 0.223034
-0.351993 -0.143352
-0.0549635 0.197812
0.14499 0.525891

-0.119045 0.96939
-0.763107 0.252752
-0.387079 -0.240036
-0.0550303 0.22594
0.194576 0.513995

-0.151736 0.954247
-0.727986 0.282469
-0.422165 -0.33672
-0.0550971 0.254068
0.244161 0.502099

-0.184426 0.878536
-0.692865 0.312186
-0.457251 -0.433405
-0.0551639 0.282195
0.293746 0.490202

-0.217117 0.802824
-0.657743 0.341903
-0.492337 -0.530089
-0.0552307 0.310323
0.343331 0.478306

-0.249807 0.727112
-0.622622 0.37162
-0.527423 -0.626773
-0.0552975 0.338451
0.392917 0.46641

-0.282497 0.651401
-0.587501 0.401338
-0.562509 -0.723458
-0.0553643 0.366579
0.442502 0.454513

-0.315188 0.575689
-0.55238 0.431055
-0.597596 -0.820142
-0.0554311 0.394707
0.492087 0.442617

-0.347878 0.499977
-0.517258 0.460772
-0.632682 -0.916826
-0.0554979 0.422835
0.541672 0.430721

-0.380569 0.424266
-0.482137 0.490489
-0.667768 -0.974837
-0.0555647 0.450963
0.591257 0.418824

-0.413259 0.348554
-0.447016 0.520206
-0.702854 -0.878153
-0.0556315 0.47909
0.640843 0.406928

-0.445949 0.272843
-0.411895 0.549924
-0.73794 -0.781468
-0.0556983 0.507218
0.690428 0.395031

-0.47864 0.197131
-0.376773 0.579641
-0.773026 -0.684784
-0.0557651 0.535346
0.740013 0.383135

-0.51133 0.121419
-0.341652 0.609358
-0.808112 -0.5881
-0.0558319 0.563474
0.789598 0.371239

-0.544021 0.0457076
-0.306531 0.639075
-0.843198 -0.491415
-0.0558987 0.591602
0.839184 0.359342

-0.576711 -0.030004
-0.27141 0.668792
-0.878285 -0.394731
-0.0559655 0.61973
0.888769 0.347446

-0.609401 -0.105716
-0.236288 0.69851
-0.913371 -0.298047
-0.0560323 0.647858
0.938354 0.33555

-0.642092 -0.181427
-0.201167 0.728227
-0.948457 -0.201362
-0.0560991 0.675985
0.987939 0.323653

-0.674782 -0.257139
-0.166046 0.757944
-0.983543 -0.104678
-0.0561659 0.704113
0.958188 0.311757

-0.707473 -0.332851
-0.130924 0.787661
-0.976526 -0.0079935
-0.0562327 0.732241
0.908603 0.299861

-0.740163 -0.408562
-0.0958032 0.817378
-0.94144 0.0886908
-0.0562995 0.760369
0.859018 0.287964

-0.772853 -0.484274
-0.0606819 0.847096
-0.906353 0.185375
-0.0563663 0.788497
0.809432 0.276068

-0.805544 -0.559986
-0.0255607 0.876813
-0.871267 0.28206
-0.0564331 0.816625
0.759847 0.264172

-0.838234 -0.635697
0.00956061 0.90653
-0.836181 0.378744
-0.0564999 0.844753
0.710262 0.252275

-0.870925 -0.711409
0.0446819 0.936247
-0.801095 0.475428
-0.0565667 0.872881
0.660677 0.240379

-0.903615 -0.78712
0.0798031 0.965964
-0.766009 0.572113
-0.0566335 0.901008
0.611092 0.228483

-0.936305 -0.862832
0.114924 0.995682
-0.730923 0.668797
-0.0567003 0.929136
0.561506 0.216586

-0.968996 -0.938544
0.150046 0.971908
-0.695837 0.765481
-0.0567671 0.957264
0.511921 0.20469

-0.995148 -0.983971
0.185167 0.942191
-0.660751 0.862166
-0.0568339 0.985392
0.462336 0.192794

-0.962458 -0.908259
0.220288 0.912473
-0.625664 0.95885
-0.0569007 0.985392
0.412751 0.180897

-0.929767 -0.832547
0.255409 0.882756
-0.590578 0.939513
-0.0569675 0.957264
0.363165 0.169001

-0.897077 -0.756836
0.290531 0.853039
-0.555492 0.842829
-0.0570343 0.929136
0.31358 0.157105

-0.864387 -0.681124
0.325652 0.823322
-0.520406 0.746144
-0.0571011 0.901008
0.263995 0.145208

-0.831696 -0.605412
0.360773 0.793605
-0.48532 0.64946
-0.0571679 0.872881
0.21441 0.133312

-0.799006 -0.529701
0.395895 0.763887
-0.450234 0.552776
-0.0572347 0.844753
0.164824 0.121416

-0.766315 -0.453989
0.431016 0.73417
-0.415148 0.456091
-0.0573015 0.816625
0.115239 0.109519

-0.733625 -0.378278
0.466137 0.704453
-0.380062 0.359407
-0.0573683 0.788497
0.065654 0.0976228

-0.700935 -0.302566
0.501258 0.674736
-0.344975 0.262723
-0.0574351 0.760369
0.0160688 0.0857265

-0.668244 -0.226854
0.53638 0.645019
-0.309889 0.166038
-0.0575019 0.732241
-0.0335165 0.0738301

-0.635554 -0.151143
0.571501 0.615301
-0.274803 0.069354
-0.0575687 0.704113
-0.0831017 0.0619338

-0.602863 -0.075431
0.606622 0.585584
-0.239717 -0.0273304
-0.0576355 0.675985
-0.132687 0.0500375

-0.570173 0.000280619
0.641743 0.555867
-0.204631 -0.124015
-0.0577023 0.647858
-0.182272 0.0381411

-0.537482 0.0759923
0.676865 0.52615
-0.169545 -0.220699
-0.0577691 0.61973
-0.231857 0.0262448

-0.504792 0.151704
0.711986 0.496433
-0.134459 -0.317383
-0.0578359 0.591602
-0.281443 0.0143484

-0.472102 0.227416
0.747107 0.466715
-0.0993725 -0.414068
-0.0579027 0.563474
-0.331028 0.00245207

-0.439411 0.303127
0.782229 0.436998
-0.0642863 -0.510752
-0.0579695 0.535346
-0.380613 -0.00944428

-0.406721 0.378839
0.81735 0.407281
-0.0292002 -0.607436
-0.0580363 0.507218
-0.430198 -0.0213406

-0.37403 0.45455
0.852471 0.377564
0.00588594 -0.704121
-0.0581031 0.47909
-0.479784 -0.033237

-0.34134 0.530262
0.887592 0.347847
0.0409721 -0.800805
-0.0581699 0.450963
-0.529369 -0.0451333

-0.30865 0.605974
0.922714 0.318129
0.0760582 -0.897489
-0.0582367 0.422835
-0.578954 -0.0570297

-0.275959 0.681685
0.957835 0.288412
0.111144 -0.994174
-0.0583035 0.394707
-0.628539 -0.068926

-0.243269 0.757397
0.992956 0.258695
0.14623 -0.897489
-0.0583703 0.366579
-0.678124 -0.0808224

-0.210578 0.833109
0.971883 0.228978
0.181317 -0.800805
-0.0584371 0.338451
-0.72771 -0.0927187

-0.177888 0.90882
0.936762 0.199261
0.216403 -0.704121
-0.0585039 0.310323
-0.777295 -0.104615

-0.145198 0.984532
0.901641 0.169544
0.251489 -0.607436
-0.0585707 0.282195
-0.82688 -0.116511

-0.112507 0.939105
0.86652 0.139826
0.286575 -0.510752
-0.0586375 0.254068
-0.876465 -0.128408

-0.0798168 0.863393
0.831398 0.110109
0.321661 -0.414068
-0.0587043 0.22594
-0.926051 -0.140304

-0.0471264 0.787682
0.796277 0.080392
0.356747 -0.317383
-0.0587711 0.197812
-0.975636 -0.1522

-0.014436 0.71197
0.761156 0.0506748
0.391833 -0.220699
-0.058838 0.169684
-0.965719 -0.164097

0.0182544 0.636258
0.726034 0.0209576
0.42692 -0.124015
-0.0589048 0.141556
-0.916134 -0.175993

0.0509448 0.560547
0.690913 -0.00875963
0.462006 -0.0273304
-0.0589716 0.113428
-0.866548 -0.187889

0.0836352 0.484835
0.655792 -0.0384768
0.497092 0.069354
-0.0590384 0.0853003
-0.816963 -0.199786

0.116326 0.409123
0.620671 -0.068194
0.532178 0.166038
-0.0591052 0.0571725
-0.767378 -0.211682

0.149016 0.333412
0.585549 -0.0979112
0.567264 0.262723
-0.059172 0.0290446
-0.717793 -0.223579

0.181706 0.2577
0.550428 -0.127628
0.60235 0.359407
-0.0592388 0.000916754
-0.668207 -0.235475

0.214397 0.181989
0.515307 -0.157346
0.637436 0.456091
-0.0593056 -0.0272111
-0.618622 -0.247371

0.247087 0.106277
0.480186 -0.187063
0.672522 0.552776
-0.0593724 -0.055339
-0.569037 -0.259268

0.279778 0.0305653
0.445064 -0.21678
0.707609 0.64946
-0.0594392 -0.0834668
-0.519452 -0.271164

0.312468 -0.0451464
0.409943 -0.246497
0.742695 0.746144
-0.059506 -0.111595
-0.469866 -0.28306

0.345158 -0.120858
0.374822 -0.276214
0.777781 0.842829
-0.0595728 -0.139723
-0.420281 -0.294957

0.377849 -0.19657
0.339701 -0.305932
0.812867 0.939513
-0.0596396 -0.16785
-0.370696 -0.306853

0.410539 -0.272281
0.304579 -0.335649
0.847953 0.95885
-0.0597064 -0.195978
-0.321111 -0.318749

0.44323 -0.347993
0.269458 -0.365366
0.883039 0.862166
-0.0597732 -0.224106
-0.271526 -0.330646

0.47592 -0.423705
0.234337 -0.395083
0.918125 0.765481
-0.05984 -0.252234
-0.22194 -0.342542

0.50861 -0.499416
0.199215 -0.4248
0.953211 0.668797
-0.0599068 -0.280362
-0.172355 -0.354438

0.541301 -0.575128
0.164094 -0.454518
0.988298 0.572113
-0.0599736 -0.30849
-0.12277 -0.366335

0.573991 -0.650839
0.128973 -0.484235
0.974263 0.475428
-0.0600404 -0.336618
-0.0731847 -0.378231

0.606682 -0.726551
0.0938517 -0.513952
0.939177 0.378744
-0.0601072 -0.364745
-0.0235994 -0.390127

0.639372 -0.802263
0.0587304 -0.543669
0.904091 0.28206
-0.060174 -0.392873
0.0259858 -0.402024

0.672062 -0.877974
0.0236091 -0.573386
0.869005 0.185375
-0.0602408 -0.421001
0.075571 -0.41392

0.704753 -0.953686
-0.0115122 -0.603103
0.833919 0.0886908
-0.0603076 -0.449129
0.125156 -0.425816

0.737443 -0.968828
-0.0466334 -0.632821
0.798832 -0.0079935
-0.0603744 -0.477257
0.174741 -0.437713

0.770134 -0.893117
-0.0817547 -0.662538
0.763746 -0.104678
-0.0604412 -0.505385
0.224327 -0.449609

0.802824 -0.817405
-0.116876 -0.692255
0.72866 -0.201362
-0.060508 -0.533513
0.273912 -0.461505

0.835514 -0.741693
-0.151997 -0.721972
0.693574 -0.298047
-0.0605748 -0.561641
0.323497 -0.473402

0.868205 -0.665982
-0.187118 -0.751689
0.658488 -0.394731
-0.0606416 -0.589768
0.373082 -0.485298

0.900895 -0.59027
-0.22224 -0.781407
0.623402 -0.491415
-0.0607084 -0.617896
0.422668 -0.497194

0.933586 -0.514559
-0.257361 -0.811124
0.588316 -0.5881
-0.0607752 -0.646024
0.472253 -0.509091

0.966276 -0.438847
-0.292482 -0.840841
0.55323 -0.684784
-0.060842 -0.674152
0.521838 -0.520987

0.998966 -0.363135
-0.327604 -0.870558
0.518143 -0.781468
-0.0609088 -0.70228
0.571423 -0.532884

0.966276 -0.287424
-0.362725 -0.900275
0.483057 -0.878153
-0.0609756 -0.730408
0.621009 -0.54478

0.933586 -0.211712
-0.397846 -0.929993
0.447971 -0.974837
-0.0610424 -0.758536
0.670594 -0.556676

0.900895 -0.136
-0.432967 -0.95971
0.412885 -0.916826
-0.0611092 -0.786663
0.720179 -0.568573

0.868205 -0.0602887
-0.468089 -0.989427
0.377799 -0.820142
-0.061176 -0.814791
0.769764 -0.580469

0.835514 0.0154229
-0.50321 -0.97754
0.342713 -0.723458
-0.0612428 -0.842919
0.819349 -0.592365

0.802824 0.0911346
-0.538331 -0.947823
0.307627 -0.626773
-0.0613096 -0.871047
0.868935 -0.604262

0.770134 0.166846
-0.573452 -0.918106
0.272541 -0.530089
-0.0613764 -0.899175
0.91852 -0.616158

0.737443 0.242558
-0.608574 -0.888389
0.237454 -0.433405
-0.0614432 -0.927303
0.968105 -0.628054

0.704753 0.31827
-0.643695 -0.858671
0.202368 -0.33672
-0.06151 -0.955431
0.978022 -0.639951

0.672062 0.393981
-0.678816 -0.828954
0.167282 -0.240036
-0.0615768 -0.983558
0.928437 -0.651847

